episode,step,x,z,evaded
5,59,397.2928,-167.6331,False
5,60,444.3304,-125.4182,False
5,61,494.7837,-81.31508,False
5,62,556.2837,-27.55546,False
5,63,605.1617,15.17117,False
5,64,657.1998,60.65645,True
5,64,605.9589,89.49635,False
5,65,604.5407,156.4955,False
5,66,603.0338,227.6875,False
5,67,653.2919,278.6013,True
5,67,600.8615,295.4359,False
5,68,655.5676,344.8588,True
5,68,603.72,372.8843,True
5,68,664.9664,295.7991,True
5,68,560.9807,339.1174,False
5,69,597.3911,393.7157,True
5,69,565.0787,416.2573,True
5,69,511.5686,408.6827,False
5,70,559.7742,466.0255,True
5,70,517.4913,482.4749,True
5,70,461.545,468.1234,False
5,71,518.3312,516.2654,True
5,71,480.8785,538.1512,True
5,71,421.1045,521.1908,False
5,72,430.032,575.2899,False
5,73,441.8069,653.9965,True
5,73,387.2614,646.2872,True
5,73,494.5963,630.0239,True
5,73,361.7014,610.9496,False
5,74,376.2359,655.8875,True
5,74,328.6287,680.8368,True
5,74,302.0704,633.6254,False
5,75,312.7308,694.9169,True
5,75,261.2907,701.9357,True
5,75,229.1569,668.1976,True
5,75,237.3122,614.7666,False
5,76,245.2411,560.6225,False
5,77,266.807,494.9608,False
5,78,292.2955,417.3565,False
5,79,313.8592,351.7015,False
5,80,279.2549,279.4052,False
5,81,240.5403,217.1631,False
5,82,204.0388,158.4771,False
5,83,175.2789,112.2385,False
5,84,145.4112,64.21897,False
5,85,102.2711,-5.137876,False
5,86,62.44753,-69.16317,False
5,87,21.51797,-134.9666,False
5,88,-13.87896,-191.8739,False
5,89,-58.1261,-263.0098,False
5,90,-95.73672,-323.4763,False
5,91,-125.6027,-371.4908,False
5,92,-163.2125,-431.9537,False
5,93,-223.5197,-450.4967,False
5,94,-246.6329,-509.3492,False
5,95,-310.2596,-537.1039,False
5,96,-358.0188,-558.5567,True
5,96,-337.6267,-600.8854,True
5,96,-367.931,-496.9675,False
5,97,-441.0385,-516.6824,True
5,97,-405.4802,-560.4883,False
5,98,-440.3412,-620.1672,True
5,98,-470.7062,-570.4108,False
5,99,-539.6455,-588.2433,True
5,99,-506.7816,-637.009,True
5,99,-542.6781,-539.2628,False
5,100,-573.6286,-599.8839,True
5,100,-597.8874,-555.1582,False
5,101,-579.4098,-629.3611,True
5,101,-661.2833,-589.38,True
5,101,-627.354,-630.8798,True
5,101,-657.0527,-533.9478,True
5,101,-621.4095,-503.0486,True
5,102,-541.0836,-538.1328,True
5,102,-439.7067,-571.4987,True
5,102,-495.0647,-573.5845,True
5,102,-541.8387,-474.2578,False
5,103,-590.7762,-498.9842,False
5,104,-660.4526,-532.8864,True
5,104,-585.3423,-558.1074,True
5,104,-626.6167,-577.1902,False
5,105,-646.3332,-647.7914,True
5,105,-594.2651,-629.0087,True
5,105,-686.8234,-601.7012,True
5,105,-560.6005,-599.3119,False
5,106,-583.4281,-656.5165,True
5,106,-484.3085,-585.4021,False
5,107,-424.9634,-572.4763,False
5,108,-336.9713,-553.3002,False
5,109,-281.7226,-541.2582,False
5,110,-189.639,-521.1819,False
5,111,-128.2957,-507.8048,False
5,112,-40.30653,-488.6193,False
5,113,25.1736,-474.3415,False
5,114,80.42108,-462.2951,False
5,115,168.4053,-443.1102,False
5,116,240.0189,-427.4949,False
5,117,311.642,-411.8779,False
6,0,73.82925,-115.1981,False
6,1,71.27837,-44.95427,False
6,2,137.167,-41.46552,False
6,3,140.1464,14.42232,False
6,4,134.1743,91.68446,False
6,5,127.7185,175.2053,False
6,6,175.1394,223.0808,False
6,7,223.1778,272.779,False
6,8,279.9463,331.5055,False
6,9,316.3342,369.1487,False
6,10,381.8351,436.9046,True
6,10,389.9047,383.973,False
6,11,449.1131,439.0559,True
6,11,406.5973,456.4651,True
6,11,471.915,379.4627,False
6,12,519.3044,424.3565,False
6,13,525.1685,499.5035,True
6,13,562.3821,466.2451,True
6,13,594.2963,422.4438,False
6,14,600.2147,488.0889,True
6,14,635.3101,456.5732,True
6,14,631.3869,377.5744,True
6,14,656.976,411.2771,True
6,14,623.1754,353.6838,False
6,15,684.5635,344.9572,True
6,15,670.0146,294.1191,True
6,15,574.5026,315.5247,False
6,16,586.2513,261.9682,False
6,17,665.7999,232.5853,True
6,17,659.0398,278.6891,True
6,17,531.6649,206.0717,False
6,18,523.4509,143.3741,False
6,19,511.761,62.53575,False
6,20,503.0685,2.424467,False
6,21,490.18,-86.70242,False
6,22,482.0869,-142.6687,False
6,23,470.3971,-223.5057,False
7,0,44.79598,115.3949,False
7,1,48.34739,40.96814,False
7,2,53.04735,-34.27931,False
7,3,57.48618,-105.347,False
7,4,61.9251,-176.4162,False
7,5,114.3434,-218.7404,False
7,6,164.3776,-260.118,False
7,7,162.3986,-310.7686,False
7,8,210.7802,-376.9659,False
7,9,258.7447,-426.7266,False
8,0,95.64273,-69.65903,False
8,1,22.78332,-74.69281,False
8,2,-35.85728,-74.5983,False
8,3,-39.51242,-140.1437,False
8,4,-85.97977,-208.2231,False
8,5,-128.6376,-265.238,False
8,6,-172.5523,-323.9262,False
8,7,-213.9588,-379.263,False
8,8,-282.8261,-388.1236,False
8,9,-359.566,-398.8784,False
8,10,-413.4901,-406.4412,True
8,10,-402.2057,-458.1114,False
8,11,-463.3115,-460.601,True
8,11,-449.6227,-511.2439,True
8,11,-394.8435,-513.7352,False
8,12,-463.1722,-545.3531,True
8,12,-444.0887,-587.9362,True
8,12,-396.3684,-594.0596,True
8,12,-341.7034,-596.774,True
8,12,-323.9699,-544.0904,False
8,13,-320.822,-612.1472,False
8,14,-371.7189,-668.2167,True
8,14,-396.3106,-634.4653,False
8,15,-467.7848,-650.7305,True
8,15,-431.0968,-689.8319,True
8,15,-382.9337,-705.034,True
8,15,-455.0431,-597.3888,True
8,15,-412.2632,-570.9164,False
8,16,-467.0737,-579.6968,True
8,16,-474.0689,-531.8444,True
8,16,-418.3065,-516.9014,False
8,17,-489.1035,-511.1586,True
8,17,-466.4904,-472.3394,False
8,18,-549.9906,-487.1302,True
8,18,-528.6725,-518.8127,True
8,18,-544.4315,-423.4196,False
8,19,-613.3479,-431.5868,True
8,19,-590.0894,-479.5174,True
8,19,-599.9976,-387.2961,False
8,20,-651.504,-439.6254,True
8,20,-671.014,-391.5464,True
8,20,-664.752,-343.7938,True
8,20,-626.8737,-325.7752,False
8,21,-696.2949,-315.2985,True
8,21,-689.4064,-275.4984,True
