episode,step,x,z,evaded
9,80,-447.5371,-387.7859,True
9,80,-478.168,-335.6474,False
9,81,-414.7021,-292.9915,False
9,82,-401.2394,-304.1422,False
9,83,-382.535,-299.834,False
9,84,-310.4897,-286.3857,False
9,85,-289.9232,-282.5452,False
9,86,-269.3566,-278.705,False
9,87,-248.7908,-274.8615,False
9,88,-160.2709,-258.3268,False
9,89,-141.791,-312.7403,False
9,90,-158.8384,-392.4471,False
9,91,-175.084,-466.0601,False
9,92,-191.3759,-476.1208,False
9,93,-248.734,-534.3023,False
9,94,-321.6162,-539.1411,True
9,94,-296.9797,-568.858,False
9,95,-308.4225,-581.073,True
9,95,-351.99,-603.376,True
9,95,-328.1326,-620.1744,True
9,95,-333.3607,-596.8779,False
9,96,-357.5189,-600.3207,True
9,96,-368.4977,-644.8142,True
9,96,-392.3195,-550.264,False
9,97,-364.0927,-501.7599,False
9,98,-311.6669,-488.193,False
9,99,-264.8885,-476.7294,False
9,100,-173.361,-454.2929,False
9,101,-98.10357,-435.839,False
9,102,-37.09652,-420.8742,False
9,103,21.88584,-406.4066,False
9,104,113.4164,-383.9579,False
9,105,196.8084,-363.504,False
9,106,230.9398,-278.3598,False
9,107,251.7411,-269.2407,False
9,108,312.1255,-202.2744,False
9,109,343.5611,-147.9826,False
9,110,366.8511,-76.25829,False
9,111,383.8106,-24.52629,False
9,112,395.5464,11.27844,False
9,113,413.8073,66.9882,False
9,114,431.4164,120.7093,False
9,115,437.2816,138.6028,False
9,116,454.2392,190.3355,False
9,117,464.8286,208.3522,False
9,118,479.0958,223.685,False
9,119,498.2343,224.2829,False
9,120,584.8325,177.127,False
9,121,642.0372,146.4178,True
9,121,592.1906,115.3214,False
9,122,554.8498,56.77104,False
9,123,519.4499,-0.1349598,False
9,124,487.3667,-51.70738,False
9,125,449.7527,-112.1681,False
9,126,411.0324,-174.4079,False
9,127,374.5254,-233.0873,False
9,128,341.3327,-286.4384,False
9,129,298.1814,-355.7924,False
10,0,-19.1532,133.4498,False
10,1,41.06555,171.0379,False
10,2,102.5097,168.1376,False
10,3,119.5546,92.00245,False
10,4,127.2628,59.40713,False
10,5,138.8266,10.50563,False
10,6,152.3178,-46.5463,False
10,7,172.074,-130.0969,False
10,8,175.4436,-144.3493,False
10,9,179.2934,-160.638,False
10,10,119.1589,-220.4767,False
10,11,74.55746,-232.014,False
10,12,19.82689,-246.1748,False
10,13,-6.503224,-252.9911,False
10,14,-22.70694,-257.1853,False
10,15,-45.09274,-289.7871,False
10,16,-114.4762,-394.5567,False
10,17,-146.847,-443.435,False
10,18,-180.3732,-494.0572,False
10,19,-217.3779,-549.9308,False
10,20,-235.8706,-577.8528,False
10,21,-246.9722,-587.4628,True
10,21,-275.2247,-618.1135,True
10,21,-206.3742,-555.9926,False
10,22,-249.2506,-641.785,True
10,22,-189.2795,-506.0668,False
10,23,-148.117,-503.3829,False
10,24,-113.1774,-491.0287,False
10,25,-63.74041,-439.7874,False
10,26,-55.024,-430.7535,False
10,27,-88.6415,-352.4126,False
10,28,-71.56198,-302.624,False
10,29,-52.01454,-242.9337,False
10,30,-33.11839,-185.2316,False
10,31,-33.11843,-185.2322,False
